username;lotacao;valor;beneficiario;timestamp
ACOWL;AAVDJ;1265260.49;91.100.506/5362-06;12/08/2025 22:35
ACOWL;AAVDJ;1641257.06;47.768.754/5283-08;22/01/2025 18:24
ACOWL;AAVDJ;567648.66;65.647.201/8693-64;02/02/2025 19:19
ACOWL;AAVDJ;1691416.68;76.751.306/2140-28;15/03/2025 15:19
ACOWL;AAVDJ;1454584.7;40.855.778/9898-24;04/01/2025 11:33
ACOWL;AAVDJ;1446479.0;65.647.201/8693-64;16/05/2025 22:07
ACOWL;AAVDJ;1833128.61;61.936.798/3968-15;27/07/2025 23:49
ACOWL;AAVDJ;253327.1;35.525.291/4035-80;25/02/2025 02:28
ACOWL;AAVDJ;767016.4;33.103.006/5527-74;05/07/2025 23:26
ACOWL;AAVDJ;1126855.54;80.235.959/6755-09;21/04/2025 23:55
ACOWL;AAVDJ;1770309.66;56.340.055/2071-15;23/08/2025 13:35
ACOWL;AAVDJ;1057589.46;48.739.356/8584-58;22/07/2025 05:59
ACOWL;AAVDJ;732138.72;48.739.356/8584-58;09/09/2025 23:54
ACOWL;AAVDJ;219148.96;65.647.201/8693-64;08/07/2025 21:25
ACOWL;AAVDJ;1075153.54;77.115.068/1271-32;09/03/2025 17:51
ACOWL;AAVDJ;811040.98;73.761.724/0875-70;10/02/2025 23:59
ACOWL;AAVDJ;1672447.37;65.481.915/2373-81;16/03/2025 13:20
ACOWL;AAVDJ;1601157.67;19.537.060/7912-89;16/04/2025 03:37
ACOWL;AAVDJ;1049455.45;99.246.053/8017-50;23/07/2025 04:32
ACOWL;AAVDJ;994046.03;36.952.069/1891-84;05/02/2025 23:18
ACOWL;AAVDJ;1878692.12;98.654.093/1268-69;19/07/2025 10:29
ACOWL;AAVDJ;732555.53;29.964.150/7654-70;27/09/2025 13:29
ACOWL;AAVDJ;924487.02;67.125.797/5977-75;17/01/2025 13:19
ACOWL;AAVDJ;501090.07;41.519.578/2888-06;07/05/2025 01:10
ACOWL;AAVDJ;1774218.72;15.468.975/2020-96;04/07/2025 05:00
ACOWL;AAVDJ;1278348.8;42.603.855/9011-11;21/06/2025 17:56
ACOWL;AAVDJ;1255171.87;47.768.754/5283-08;21/01/2025 12:07
ACOWL;AAVDJ;728486.77;24.978.047/5002-41;07/01/2025 09:44
ACOWL;AAVDJ;759912.72;07.942.071/1397-46;17/06/2025 19:46
ACOWL;AAVDJ;625181.57;51.147.249/7233-53;01/08/2025 03:12
ACOWL;AAVDJ;152021.85;98.403.391/2283-79;04/07/2025 10:57
ACOWL;AAVDJ;1505678.29;62.590.801/9756-17;22/03/2025 02:22
ACOWL;AAVDJ;448636.91;66.761.052/5460-78;11/03/2025 18:47
ACOWL;AAVDJ;232041.79;73.799.031/7143-25;21/07/2025 13:42
ACOWL;AAVDJ;1219240.88;66.344.754/4179-14;14/05/2025 11:22
ACOWL;AAVDJ;1461222.86;79.886.652/9576-59;13/09/2025 16:22
ACOWL;AAVDJ;708082.23;62.590.801/9756-17;15/03/2025 20:52
ACOWL;AAVDJ;751132.31;66.895.153/6842-64;22/01/2025 16:51
ACOWL;AAVDJ;401578.72;50.321.619/0847-60;21/03/2025 22:21
ACOWL;AAVDJ;174208.12;78.065.047/1978-38;14/07/2025 18:46
ACOWL;AAVDJ;449645.82;22.286.077/2310-07;20/09/2025 14:07
ACOWL;AAVDJ;1464276.01;74.394.889/5457-59;21/09/2025 18:41
ACOWL;AAVDJ;1435808.52;50.321.619/0847-60;17/08/2025 00:04
ACOWL;AAVDJ;78845.71;50.321.619/0847-60;25/04/2025 07:20
ACOWL;AAVDJ;569480.58;46.328.066/5618-09;07/04/2025 09:43
ACOWL;AAVDJ;1358014.66;89.952.851/3504-75;02/02/2025 06:33
ACOWL;AAVDJ;1560462.12;34.100.571/2708-42;21/05/2025 04:17
ACOWL;AAVDJ;662313.09;08.473.755/8220-42;02/06/2025 00:53
ACOWL;AAVDJ;968819.34;17.170.674/7255-30;19/07/2025 21:44
ACOWL;AAVDJ;1288088.64;42.240.643/5265-10;24/04/2025 11:08
ACOWL;AAVDJ;435488.13;83.501.983/0946-43;22/03/2025 09:11
ACOWL;AAVDJ;1512250.83;72.739.040/0981-10;03/04/2025 22:43
ACOWL;AAVDJ;1717178.42;76.663.239/3476-42;22/01/2025 09:14
ACOWL;AAVDJ;1641181.25;88.968.845/4867-79;24/02/2025 17:06
ACOWL;AAVDJ;1869656.01;05.396.153/1097-19;07/09/2025 15:34
ACOWL;AAVDJ;819988.31;19.537.060/7912-89;31/08/2025 03:28
ACOWL;AAVDJ;158851.03;33.081.976/2579-86;13/02/2025 20:00
ACOWL;AAVDJ;204594.26;99.062.003/5653-00;20/06/2025 20:02
ACOWL;AAVDJ;738158.07;00.635.952/3587-36;24/07/2025 13:27
ACOWL;AAVDJ;1776433.11;51.296.576/3740-03;28/02/2025 19:47
ACOWL;AAVDJ;376730.9;19.537.060/7912-89;12/06/2025 09:40
ACOWL;AAVDJ;1593618.91;18.308.513/8350-35;10/04/2025 08:53
ACOWL;AAVDJ;1746048.24;18.037.961/1121-04;01/04/2025 22:39
ACOWL;AAVDJ;1030689.38;40.627.975/4575-33;26/03/2025 10:59
ACOWL;AAVDJ;1546313.78;61.424.766/9258-41;26/09/2025 23:56
ACOWL;AAVDJ;449812.64;07.417.078/2965-00;22/09/2025 19:13
ACOWL;AAVDJ;1239311.06;77.769.311/8944-98;26/05/2025 06:16
ACOWL;AAVDJ;1744465.84;07.685.626/8638-35;04/08/2025 08:55
ACOWL;AAVDJ;1890343.0;28.612.855/1952-60;02/08/2025 15:30
ACOWL;AAVDJ;642780.53;31.892.808/3484-01;26/01/2025 12:05
ACOWL;AAVDJ;164429.34;99.852.288/4603-52;15/02/2025 19:17
ACOWL;AAVDJ;951388.61;64.284.049/5602-31;11/01/2025 06:42
ACOWL;AAVDJ;826822.14;64.643.239/0798-34;17/01/2025 11:57
ACOWL;AAVDJ;1976211.75;19.537.060/7912-89;12/06/2025 00:21
ACOWL;AAVDJ;531746.21;51.296.576/3740-03;12/03/2025 03:57
ACOWL;AAVDJ;915031.36;02.419.822/1821-46;24/02/2025 05:31
ACOWL;AAVDJ;337741.56;60.529.426/1635-48;21/07/2025 15:12
ACOWL;AAVDJ;1922781.4;02.419.822/1821-46;18/07/2025 22:36
ACOWL;AAVDJ;1297442.4;46.373.703/8305-17;03/06/2025 11:15
ACOWL;AAVDJ;893753.31;15.468.975/2020-96;07/07/2025 11:07
ACOWL;AAVDJ;314896.25;22.286.077/2310-07;19/07/2025 10:03
ACOWL;AAVDJ;293354.92;17.892.066/4704-42;09/07/2025 23:48
ACOWL;AAVDJ;982839.0;65.776.529/4527-14;11/05/2025 12:33
ACOWL;AAVDJ;1329070.62;90.428.450/0169-23;15/05/2025 15:53
ACOWL;AAVDJ;198700.24;99.852.288/4603-52;25/03/2025 03:20
ACOWL;AAVDJ;203230.99;34.100.571/2708-42;19/07/2025 06:39
ACOWL;AAVDJ;375088.27;49.357.133/7080-98;24/02/2025 10:26
ACOWL;AAVDJ;210055.94;36.502.642/6527-10;22/06/2025 15:55
ACOWL;AAVDJ;629205.8;54.714.337/7021-19;31/03/2025 10:20
ACOWL;AAVDJ;490541.29;28.612.855/1952-60;09/04/2025 23:52
ACOWL;AAVDJ;1655494.57;60.529.426/1635-48;03/07/2025 09:37
ACOWL;AAVDJ;1176944.32;61.424.766/9258-41;01/08/2025 00:37
ACOWL;AAVDJ;891511.69;49.357.133/7080-98;03/09/2025 13:14
ACOWL;AAVDJ;156487.03;02.102.269/9865-73;28/07/2025 07:28
ACOWL;AAVDJ;1914295.32;01.688.417/9976-36;23/04/2025 12:00
ACOWL;AAVDJ;191357.17;30.931.942/4784-45;10/07/2025 00:51
ACOWL;AAVDJ;1895859.29;89.952.851/3504-75;13/06/2025 03:21
ACOWL;AAVDJ;1898107.56;44.637.227/5562-21;24/04/2025 04:38
ACOWL;AAVDJ;530348.09;60.611.200/5964-39;20/04/2025 13:10
ACOWL;AAVDJ;1854424.86;50.321.619/0847-60;05/05/2025 05:03
ACOWL;AAVDJ;853417.17;38.119.097/1565-60;26/09/2025 04:22
ACOWL;AAVDJ;1060391.01;44.637.227/5562-21;01/07/2025 07:52
ACOWL;AAVDJ;811964.41;99.455.748/9781-62;28/08/2025 10:34
ACOWL;AAVDJ;566902.52;18.037.961/1121-04;14/01/2025 21:36
ACOWL;AAVDJ;433177.63;17.170.674/7255-30;26/01/2025 20:02
ACOWL;AAVDJ;123110.07;78.065.047/1978-38;18/07/2025 08:29
ACOWL;AAVDJ;1250517.7;64.284.049/5602-31;01/07/2025 17:09
ACOWL;AAVDJ;1650426.34;46.373.703/8305-17;08/07/2025 02:56
ACOWL;AAVDJ;453196.47;42.603.855/9011-11;12/09/2025 03:17
ACOWL;AAVDJ;1469297.35;13.360.106/8513-34;29/06/2025 20:14
ACOWL;AAVDJ;880802.75;65.776.529/4527-14;17/05/2025 20:43
ACOWL;AAVDJ;234251.53;17.170.674/7255-30;17/07/2025 16:04
ACOWL;AAVDJ;822014.71;77.681.467/4643-29;13/03/2025 20:52
ACOWL;AAVDJ;484636.72;38.119.097/1565-60;18/09/2025 13:26
ACOWL;AAVDJ;499983.3;77.769.311/8944-98;23/06/2025 14:50
ACOWL;AAVDJ;141556.53;72.739.040/0981-10;18/07/2025 09:37
ACOWL;AAVDJ;619469.01;18.308.513/8350-35;15/05/2025 01:31
ACOWL;AAVDJ;258626.87;91.395.076/6982-80;09/02/2025 06:49
ACOWL;AAVDJ;726529.18;71.078.931/6105-79;26/04/2025 12:11
ACOWL;AAVDJ;1488467.91;71.078.931/6105-79;10/07/2025 03:51
ACOWL;AAVDJ;316705.41;77.587.662/1165-15;24/01/2025 06:01
ACOWL;AAVDJ;1266000.6;98.403.391/2283-79;01/07/2025 21:04
ACOWL;AAVDJ;1656896.77;66.344.754/4179-14;28/07/2025 09:31
ACOWL;AAVDJ;1712954.8;64.562.616/3644-16;27/06/2025 00:00
ACOWL;AAVDJ;1841380.12;51.660.114/2110-60;18/08/2025 14:33
ACOWL;AAVDJ;407991.59;06.310.637/8920-37;20/09/2025 18:57
ACOWL;AAVDJ;120361.35;64.558.556/5071-61;27/01/2025 21:15
ACOWL;AAVDJ;1509547.68;55.071.623/7387-90;21/03/2025 01:10
ACOWL;AAVDJ;35102.33;89.636.743/5984-36;05/04/2025 15:06
ACOWL;AAVDJ;645665.46;55.071.623/7387-90;18/05/2025 15:20
ACOWL;AAVDJ;1265387.53;02.419.822/1821-46;24/08/2025 05:48
ACOWL;AAVDJ;1643005.69;21.659.490/8552-05;11/07/2025 07:10
ACOWL;AAVDJ;1290716.27;15.527.147/5657-10;03/06/2025 05:34
ACOWL;AAVDJ;1976784.66;82.000.983/7927-10;04/01/2025 02:39
ACOWL;AAVDJ;1991200.47;02.462.310/3983-35;05/08/2025 20:15
ACOWL;AAVDJ;1844740.4;65.481.915/2373-81;20/04/2025 03:24
ACOWL;AAVDJ;736836.18;01.361.970/5402-95;26/02/2025 21:56
ACOWL;AAVDJ;612415.64;87.342.526/5131-94;23/05/2025 02:34
ACOWL;AAVDJ;296345.75;01.688.417/9976-36;10/07/2025 21:22
ACOWL;AAVDJ;1198975.44;77.424.829/1641-73;19/09/2025 03:14
ACOWL;AAVDJ;1032181.25;66.761.052/5460-78;03/07/2025 08:02
ACOWL;AAVDJ;1879198.72;48.861.897/3000-54;26/06/2025 13:09
ACOWL;AAVDJ;1335343.89;08.473.755/8220-42;12/07/2025 20:41
ACOWL;AAVDJ;650073.71;78.260.014/4742-73;13/07/2025 04:30
ACOWL;AAVDJ;735726.41;73.761.724/0875-70;02/02/2025 07:31
ACOWL;AAVDJ;1634073.18;23.006.808/0804-36;01/05/2025 07:31
ACOWL;AAVDJ;1029993.56;00.611.251/4402-69;14/02/2025 00:30
ACOWL;AAVDJ;1989751.47;50.746.516/9735-39;22/05/2025 23:59
ACOWL;AAVDJ;1728161.98;56.340.055/2071-15;09/09/2025 10:25
ACOWL;AAVDJ;268927.42;66.895.153/6842-64;30/06/2025 03:11
ACOWL;AAVDJ;1741958.08;88.422.438/1001-62;14/05/2025 15:33
ACOWL;AAVDJ;516194.06;22.286.077/2310-07;30/05/2025 09:48
ACOWL;AAVDJ;1776401.27;11.578.768/1977-90;28/05/2025 00:31
ACOWL;AAVDJ;1126526.55;47.238.592/2640-48;19/03/2025 13:52
ACOWL;AAVDJ;1997754.69;76.663.239/3476-42;09/04/2025 21:57
ACOWL;AAVDJ;65078.71;62.813.363/2917-42;06/04/2025 23:58
ACOWL;AAVDJ;30896.64;48.739.356/8584-58;16/07/2025 16:22
ACOWL;AAVDJ;1405747.3;89.636.743/5984-36;07/08/2025 15:20
ACOWL;AAVDJ;1992674.68;07.685.626/8638-35;29/09/2025 22:19
ACOWL;AAVDJ;948725.29;50.746.516/9735-39;09/01/2025 13:34
ACOWL;AAVDJ;1947413.4;30.042.288/1184-71;13/08/2025 03:25
ACOWL;AAVDJ;219379.36;99.852.288/4603-52;26/04/2025 10:13
ACOWL;AAVDJ;1351643.46;68.269.403/7779-69;19/06/2025 01:53
ACOWL;AAVDJ;1229173.31;86.714.800/8947-86;19/04/2025 06:07
ACOWL;AAVDJ;1232896.15;99.095.208/6131-09;08/03/2025 05:25
ACOWL;AAVDJ;14802.0;17.170.674/7255-30;15/04/2025 07:19
ACOWL;AAVDJ;773405.08;71.078.931/6105-79;28/06/2025 05:24
ACOWL;AAVDJ;736093.55;81.442.053/2614-72;06/08/2025 13:22
ACOWL;AAVDJ;834739.02;41.519.578/2888-06;26/04/2025 17:46
ACOWL;AAVDJ;1557306.06;42.240.643/5265-10;20/07/2025 20:33
ACOWL;AAVDJ;1229682.57;13.763.929/2759-97;20/09/2025 07:06
ACOWL;AAVDJ;335053.14;48.739.356/8584-58;20/04/2025 12:19
ACOWL;AAVDJ;248613.25;02.515.465/1260-40;06/01/2025 13:09
ACOWL;AAVDJ;1711755.83;62.813.363/2917-42;16/01/2025 07:57
ACOWL;AAVDJ;593122.67;27.279.429/5184-84;03/05/2025 11:15
ACOWL;AAVDJ;454493.95;29.964.150/7654-70;04/02/2025 10:32
ACOWL;AAVDJ;1039883.48;23.006.808/0804-36;13/05/2025 12:36
ACOWL;AAVDJ;462330.3;54.714.337/7021-19;03/08/2025 17:01
ACOWL;AAVDJ;745626.88;07.685.626/8638-35;29/07/2025 02:41
ACOWL;AAVDJ;62213.12;64.562.616/3644-16;10/04/2025 02:42
ACOWL;AAVDJ;294656.16;72.739.040/0981-10;05/03/2025 00:35
ACOWL;AAVDJ;846169.45;74.394.889/5457-59;29/01/2025 21:09
ACOWL;AAVDJ;7677.94;16.671.533/7394-08;23/08/2025 18:05
ACOWL;AAVDJ;1053537.95;88.968.845/4867-79;07/06/2025 10:41
ACOWL;AAVDJ;759233.63;65.776.529/4527-14;22/05/2025 22:24
ACOWL;AAVDJ;450990.22;19.537.060/7912-89;31/03/2025 06:49
ACOWL;AAVDJ;1993492.46;07.046.850/4027-23;24/06/2025 01:04
ACOWL;AAVDJ;1960348.32;33.034.261/9912-00;31/07/2025 18:45
ACOWL;AAVDJ;124667.67;64.558.556/5071-61;21/06/2025 19:20
ACOWL;AAVDJ;1997601.16;54.500.293/7460-91;07/09/2025 14:36
ACOWL;AAVDJ;679551.42;76.751.306/2140-28;21/06/2025 15:40
ACOWL;AAVDJ;1803627.47;17.729.268/9652-80;03/06/2025 01:12
ACOWL;AAVDJ;1973960.07;78.260.014/4742-73;18/05/2025 04:59
ACOWL;AAVDJ;1635430.77;56.340.055/2071-15;16/06/2025 16:59
ACOWL;AAVDJ;270455.28;42.603.855/9011-11;29/06/2025 01:57
ACOWL;AAVDJ;682756.64;12.663.157/1313-61;11/05/2025 19:40
ACOWL;AAVDJ;576894.33;59.868.363/5267-16;13/08/2025 19:48
ACOWL;AAVDJ;1449859.34;27.521.450/4471-64;12/03/2025 15:02
ACOWL;AAVDJ;110933.13;64.128.644/9088-96;07/06/2025 15:01
ACOWL;AAVDJ;49514.65;69.564.017/2932-56;03/05/2025 08:14
ACOWL;AAVDJ;1638583.73;50.321.619/0847-60;23/01/2025 19:12
ACOWL;AAVDJ;335498.36;21.659.490/8552-05;23/05/2025 18:58
ACOWL;AAVDJ;970331.78;60.611.200/5964-39;05/09/2025 18:28
ACOWL;AAVDJ;320666.88;17.729.268/9652-80;17/08/2025 07:52
ACOWL;AAVDJ;159601.47;65.769.837/7055-13;07/07/2025 12:10
ACOWL;AAVDJ;1554173.49;99.062.003/5653-00;02/03/2025 06:24
ACOWL;AAVDJ;1369845.98;24.978.047/5002-41;10/06/2025 21:16
ACOWL;AAVDJ;889059.84;33.103.006/5527-74;19/08/2025 14:16
ACOWL;AAVDJ;545899.3;61.424.766/9258-41;05/03/2025 12:24
ACOWL;AAVDJ;234566.75;74.394.889/5457-59;03/05/2025 09:24
ACOWL;AAVDJ;1846985.79;15.468.975/2020-96;13/04/2025 15:06
ACOWL;AAVDJ;1999553.95;46.328.066/5618-09;16/01/2025 04:16
ACOWL;AAVDJ;299751.03;31.892.808/3484-01;30/01/2025 13:40
ACOWL;AAVDJ;138918.43;47.768.754/5283-08;24/08/2025 14:44
ACOWL;AAVDJ;1808969.0;94.420.175/6829-36;10/02/2025 19:18
ACOWL;AAVDJ;1160865.55;31.892.808/3484-01;10/09/2025 13:03
ACOWL;AAVDJ;131620.47;50.265.545/3341-44;10/03/2025 12:31
ACOWL;AAVDJ;165676.93;51.660.114/2110-60;04/05/2025 17:32
ACOWL;AAVDJ;719822.12;81.560.434/6041-67;29/03/2025 07:20
ACOWL;AAVDJ;874116.83;64.643.239/0798-34;13/06/2025 09:42
ACOWL;AAVDJ;1809534.66;66.344.754/4179-14;12/05/2025 07:10
ACOWL;AAVDJ;384371.59;18.125.728/9988-23;17/03/2025 06:05
ACOWL;AAVDJ;908765.7;60.987.016/5363-20;06/03/2025 18:16
ACOWL;AAVDJ;317386.07;84.205.610/3690-34;17/03/2025 09:43
ACOWL;AAVDJ;897768.0;51.660.114/2110-60;20/07/2025 08:19
ACOWL;AAVDJ;1284924.51;07.417.078/2965-00;29/04/2025 04:59
ACOWL;AAVDJ;1863728.95;33.103.006/5527-74;17/07/2025 16:51
ACOWL;AAVDJ;1111359.61;30.931.942/4784-45;30/06/2025 23:48
ACOWL;AAVDJ;518646.78;62.834.658/7517-12;10/04/2025 21:14
ACOWL;AAVDJ;479533.99;99.845.268/2978-52;24/09/2025 04:26
ACOWL;AAVDJ;868438.93;33.034.261/9912-00;06/01/2025 00:09
ACOWL;AAVDJ;1892220.1;04.806.112/6980-95;05/08/2025 12:06
ACOWL;AAVDJ;160813.97;66.761.052/5460-78;05/04/2025 18:42
ACOWL;AAVDJ;1881932.85;16.671.533/7394-08;13/01/2025 18:22
ACOWL;AAVDJ;1042507.58;99.095.208/6131-09;09/01/2025 13:57
ACOWL;AAVDJ;1707684.2;99.062.003/5653-00;20/08/2025 14:46
ACOWL;AAVDJ;18460.03;07.046.850/4027-23;17/01/2025 04:11
ACOWL;AAVDJ;1572395.12;59.868.363/5267-16;04/06/2025 09:33
ACOWL;AAVDJ;1488068.78;12.663.157/1313-61;07/07/2025 11:26
ACOWL;AAVDJ;1300368.15;86.714.800/8947-86;25/07/2025 10:16
ACOWL;AAVDJ;1929926.25;45.025.767/7086-88;18/02/2025 02:50
ACOWL;AAVDJ;1793051.53;50.265.545/3341-44;16/02/2025 20:29
ACOWL;AAVDJ;525055.95;16.671.533/7394-08;08/09/2025 16:26
ACOWL;AAVDJ;1811149.61;87.342.526/5131-94;13/03/2025 08:21
ACOWL;AAVDJ;972295.56;91.100.506/5362-06;12/09/2025 06:25
ACOWL;AAVDJ;1740890.41;50.746.516/9735-39;12/09/2025 12:16
ACOWL;AAVDJ;1576971.04;88.968.845/4867-79;17/06/2025 13:31
ACOWL;AAVDJ;1148593.04;16.671.533/7394-08;24/07/2025 09:24
ACOWL;AAVDJ;183108.51;30.228.360/5514-12;26/08/2025 05:12
ACOWL;AAVDJ;971258.47;18.308.513/8350-35;13/06/2025 17:19
ACOWL;AAVDJ;247711.08;05.396.153/1097-19;29/07/2025 11:52
ACOWL;AAVDJ;581579.11;47.768.754/5283-08;17/07/2025 11:32
ACOWL;AAVDJ;1594039.67;64.284.049/5602-31;18/05/2025 17:48
ACOWL;AAVDJ;1702977.71;90.821.502/3557-05;29/05/2025 17:02
ACOWL;AAVDJ;348074.51;88.393.097/2996-33;19/04/2025 06:25
ACOWL;AAVDJ;1429372.7;98.363.814/0074-40;24/05/2025 08:03
ACOWL;AAVDJ;1603735.86;28.612.855/1952-60;05/03/2025 12:50
ACOWL;AAVDJ;379062.21;77.769.311/8944-98;03/03/2025 16:01
ACOWL;AAVDJ;1851344.4;69.870.023/8157-00;05/05/2025 05:17
ACOWL;AAVDJ;919863.1;49.766.691/0928-12;15/09/2025 02:12
ACOWL;AAVDJ;1192586.28;78.260.014/4742-73;13/04/2025 05:33
ACOWL;AAVDJ;1261342.87;18.308.513/8350-35;20/01/2025 04:29
ACOWL;AAVDJ;471624.9;78.186.553/7618-88;15/05/2025 16:57
ACOWL;AAVDJ;1745622.65;98.654.093/1268-69;02/06/2025 21:32
ACOWL;AAVDJ;1662075.87;72.739.040/0981-10;02/07/2025 09:57
ACOWL;AAVDJ;232639.54;16.671.533/7394-08;16/01/2025 01:22
ACOWL;AAVDJ;530538.37;26.488.733/7835-47;25/05/2025 19:16
ACOWL;AAVDJ;640170.28;17.515.794/0148-55;16/05/2025 13:04
ACOWL;AAVDJ;381262.31;41.519.578/2888-06;20/04/2025 20:54
ACOWL;AAVDJ;93009.34;42.240.643/5265-10;21/08/2025 19:01
ACOWL;AAVDJ;471577.34;00.611.251/4402-69;27/03/2025 18:11
ACOWL;AAVDJ;1182559.04;42.603.855/9011-11;17/08/2025 20:52
ACOWL;AAVDJ;1111253.7;15.468.975/2020-96;06/03/2025 09:09
ACOWL;AAVDJ;1932698.64;36.912.871/3214-30;03/08/2025 06:44
ACOWL;AAVDJ;1001908.01;36.912.871/3214-30;18/04/2025 10:49
ACOWL;AAVDJ;624569.02;13.360.106/8513-34;12/09/2025 21:08
ACOWL;AAVDJ;275185.42;02.102.269/9865-73;13/04/2025 01:23
ACOWL;AAVDJ;1513006.45;52.857.878/5550-11;06/09/2025 12:25
ACOWL;AAVDJ;1784152.77;31.901.533/3065-01;03/02/2025 15:35
ACOWL;AAVDJ;234812.94;71.078.931/6105-79;11/09/2025 08:25
ACOWL;AAVDJ;1525495.34;01.688.417/9976-36;19/07/2025 05:09
ACOWL;AAVDJ;50065.08;66.986.822/1837-78;23/07/2025 15:31
ACOWL;AAVDJ;1681874.27;54.500.293/7460-91;22/01/2025 17:15
ACOWL;AAVDJ;1666577.09;61.424.766/9258-41;20/03/2025 15:26
ACOWL;AAVDJ;1769817.26;99.246.053/8017-50;14/03/2025 01:39
ACOWL;AAVDJ;757291.9;99.951.134/1415-65;08/04/2025 13:07
ACOWL;AAVDJ;1445789.56;90.821.502/3557-05;10/07/2025 06:34
ACOWL;AAVDJ;1241043.31;22.286.077/2310-07;17/04/2025 23:35
ACOWL;AAVDJ;1311999.12;55.071.623/7387-90;29/08/2025 12:12
ACOWL;AAVDJ;1094860.9;83.501.983/0946-43;10/06/2025 15:06
ACOWL;AAVDJ;382222.48;02.515.465/1260-40;14/06/2025 14:34
ACOWL;AAVDJ;1728497.52;48.944.558/0824-50;05/06/2025 00:51
ACOWL;AAVDJ;795807.81;78.065.047/1978-38;14/06/2025 14:45
ACOWL;AAVDJ;1789890.09;68.269.403/7779-69;20/07/2025 10:42
ACOWL;AAVDJ;959705.94;34.100.571/2708-42;09/01/2025 02:57
ACOWL;AAVDJ;258861.91;72.739.040/0981-10;05/04/2025 17:10
ACOWL;AAVDJ;1075278.07;52.283.781/8716-37;01/02/2025 18:32
ACOWL;AAVDJ;1512120.83;01.361.970/5402-95;05/06/2025 05:23
ACOWL;AAVDJ;228875.87;65.481.915/2373-81;12/08/2025 05:57
AFPEX;ANRGJ;1435787.59;51.147.249/7233-53;11/08/2025 18:17
AFPEX;ANRGJ;809673.73;50.746.516/9735-39;13/02/2025 22:27
AFPEX;ANRGJ;741736.54;31.901.533/3065-01;05/09/2025 12:54
AFPEX;ANRGJ;1502457.71;88.422.438/1001-62;31/03/2025 03:38
AFPEX;ANRGJ;1910464.98;30.228.360/5514-12;29/08/2025 14:48
AFPEX;ANRGJ;1919424.77;88.968.845/4867-79;27/05/2025 13:01
AFPEX;ANRGJ;1855276.63;12.480.505/2616-50;03/03/2025 15:28
AFPEX;ANRGJ;347606.14;02.515.465/1260-40;05/05/2025 07:14
AFPEX;ANRGJ;177899.55;68.269.403/7779-69;08/07/2025 22:06
AFPEX;ANRGJ;309277.49;99.951.134/1415-65;09/04/2025 07:00
AFPEX;ANRGJ;1350310.55;02.618.103/9145-11;24/08/2025 13:15
AFPEX;ANRGJ;856140.91;91.100.506/5362-06;17/01/2025 19:08
AFPEX;ANRGJ;1369202.43;47.238.592/2640-48;16/01/2025 00:11
AFPEX;ANRGJ;1389344.33;05.396.153/1097-19;23/02/2025 05:24
AFPEX;ANRGJ;1236005.48;12.480.505/2616-50;27/03/2025 10:19
AFPEX;ANRGJ;1502011.19;18.037.961/1121-04;12/08/2025 12:17
AFPEX;ANRGJ;1663238.59;88.393.097/2996-33;02/08/2025 00:35
AFPEX;ANRGJ;128386.4;73.799.031/7143-25;10/04/2025 09:16
AFPEX;ANRGJ;124454.1;28.612.855/1952-60;31/07/2025 12:32
AFPEX;ANRGJ;1387967.21;64.128.644/9088-96;15/04/2025 18:26
AFPEX;ANRGJ;1907569.76;99.095.208/6131-09;30/08/2025 15:03
AFPEX;ANRGJ;1251353.0;67.125.797/5977-75;19/05/2025 02:16
AFPEX;ANRGJ;1438070.99;77.424.829/1641-73;29/05/2025 00:18
AFPEX;ANRGJ;1970614.03;48.739.356/8584-58;02/05/2025 11:15
AFPEX;ANRGJ;1098176.29;82.000.983/7927-10;17/08/2025 22:39
AFPEX;ANRGJ;1829100.34;00.635.952/3587-36;07/01/2025 17:21
AFPEX;ANRGJ;497904.2;84.205.610/3690-34;10/09/2025 19:25
AFPEX;ANRGJ;1771650.12;77.681.467/4643-29;27/02/2025 22:40
AFPEX;ANRGJ;1673883.16;99.845.268/2978-52;06/08/2025 00:56
AFPEX;ANRGJ;299300.03;46.328.066/5618-09;12/07/2025 14:05
AFPEX;ANRGJ;782016.73;49.357.133/7080-98;19/04/2025 14:22
AFPEX;ANRGJ;580968.54;99.095.208/6131-09;01/04/2025 00:06
AFPEX;ANRGJ;930987.84;45.482.369/2848-07;18/02/2025 10:15
AFPEX;ANRGJ;191688.66;67.357.563/9022-20;31/05/2025 15:32
AFPEX;ANRGJ;175021.89;71.078.931/6105-79;14/03/2025 10:27
AFPEX;ANRGJ;1965573.29;99.095.208/6131-09;30/08/2025 20:01
AFPEX;ANRGJ;1887329.6;72.739.040/0981-10;08/06/2025 07:58
AFPEX;ANRGJ;455091.4;64.558.556/5071-61;22/06/2025 14:17
AFPEX;ANRGJ;1093099.99;61.936.798/3968-15;03/08/2025 08:13
AFPEX;ANRGJ;1756635.2;13.763.929/2759-97;22/01/2025 14:31
AFPEX;ANRGJ;967200.43;30.228.360/5514-12;08/05/2025 13:36
AFPEX;ANRGJ;1433565.26;65.769.837/7055-13;22/03/2025 21:10
AFPEX;ANRGJ;647987.54;33.034.261/9912-00;28/08/2025 17:07
AFPEX;ANRGJ;1908968.99;07.685.626/8638-35;04/05/2025 01:55
AFPEX;ANRGJ;784878.65;52.857.878/5550-11;10/04/2025 19:17
AFPEX;ANRGJ;1892129.38;07.942.071/1397-46;16/03/2025 15:02
